Wind Speed [m/s],6h Prediction Wind Speed [m/s],12h Prediction Wind Speed [m/s],24h Prediction Wind Speed [m/s],Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Relative Humidity [%],12h Prediction Relative Humidity [%],24h Prediction Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
0.5,0.4,0.45000000000000007,0.55,10.175,97.94,0.0,0.0,8.25,14.375,12.899999999999999,100.0,76.3175,94.83500000000001,0.0,123.0,0.0,0.0,693.0,0.0
0.5,0.4,0.4,0.6000000000000001,9.7,97.75,0.0,0.0,8.175,17.075000000000003,12.4,100.0,66.6425,98.07,0.0,161.0,0.0,0.0,680.0,0.0
0.55,0.4,0.4,0.6500000000000001,9.275,98.4825,0.0,0.0,7.95,19.3,12.2,100.0,58.1525,99.345,0.0,111.5,0.0,0.0,880.5,0.0
0.525,0.45,0.4,0.6000000000000001,8.8,99.445,0.0,0.0,8.6,20.85,11.95,99.4225,52.01,100.0,0.0,116.0,0.0,0.0,892.5,0.0
0.45,0.55,0.45000000000000007,0.6000000000000001,8.475,99.78999999999999,0.0,0.0,9.975,21.674999999999997,11.575,94.44500000000001,49.24250000000001,100.0,63.5,126.0,0.0,299.0,882.25,0.0
0.45,0.5,0.5,0.5,8.25,99.875,0.0,0.0,12.0,21.825000000000003,11.2,85.8675,49.3,100.0,100.0,280.75,0.0,518.25,524.75,0.0
0.4,0.45000000000000007,0.4,0.5,8.25,100.0,0.0,0.0,14.375,21.475,10.7,76.3175,52.2125,99.9,123.0,179.0,0.0,693.0,661.5,0.0
0.4,0.4,0.35,0.6000000000000001,8.175,100.0,0.0,0.0,17.075000000000003,20.8,10.2,66.6425,56.5375,99.375,161.0,200.5,0.0,680.0,408.25,0.0
0.4,0.4,0.325,0.6500000000000001,7.95,100.0,0.0,0.0,19.3,19.200000000000003,9.7,58.1525,66.515,99.91749999999999,111.5,137.5,0.0,880.5,361.5,0.0
0.45,0.4,0.55,0.6500000000000001,8.6,99.4225,0.0,0.0,20.85,16.675,10.05,52.01,80.505,99.3575,116.0,69.75,0.0,892.5,92.5,0.0
0.55,0.45000000000000007,0.7000000000000001,0.6500000000000001,9.975,94.44500000000001,63.5,299.0,21.674999999999997,15.45,11.35,49.24250000000001,83.3,97.125,126.0,2.75,34.5,882.25,0.0,0.0
0.5,0.5,0.55,0.65,12.0,85.8675,100.0,518.25,21.825000000000003,13.625,12.5,49.3,88.775,92.3925,280.75,0.0,81.0,524.75,0.0,0.0
0.45000000000000007,0.4,0.55,0.65,14.375,76.3175,123.0,693.0,21.475,12.899999999999999,13.65,52.2125,94.83500000000001,86.84,179.0,0.0,161.25,661.5,0.0,3.5
0.4,0.35,0.6000000000000001,0.7,17.075000000000003,66.6425,161.0,680.0,20.8,12.4,15.525,56.5375,98.07,79.985,200.5,0.0,218.0,408.25,0.0,31.75
0.4,0.325,0.6500000000000001,0.7000000000000001,19.3,58.1525,111.5,880.5,19.200000000000003,12.2,16.775,66.515,99.345,76.425,137.5,0.0,266.25,361.5,0.0,28.75
0.4,0.55,0.6000000000000001,0.7000000000000001,20.85,52.01,116.0,892.5,16.675,11.95,16.8,80.505,100.0,75.20750000000001,69.75,0.0,248.25,92.5,0.0,14.0
0.45000000000000007,0.7000000000000001,0.6000000000000001,0.7000000000000001,21.674999999999997,49.24250000000001,126.0,882.25,15.45,11.575,16.875,83.3,100.0,75.99249999999999,2.75,0.0,258.25,0.0,0.0,15.0
0.5,0.55,0.5,0.7000000000000001,21.825000000000003,49.3,280.75,524.75,13.625,11.2,15.925,88.775,100.0,79.875,0.0,0.0,178.5,0.0,0.0,5.5
0.4,0.55,0.5,0.7500000000000001,21.475,52.2125,179.0,661.5,12.899999999999999,10.7,14.95,94.83500000000001,99.9,83.21249999999999,0.0,0.0,94.75,0.0,0.0,0.0
0.35,0.6000000000000001,0.6000000000000001,0.75,20.8,56.5375,200.5,408.25,12.4,10.2,14.125,98.07,99.375,85.78,0.0,0.0,67.75,0.0,0.0,0.0
0.325,0.6500000000000001,0.6500000000000001,0.7,19.200000000000003,66.515,137.5,361.5,12.2,9.7,13.225,99.345,99.91749999999999,88.2875,0.0,0.0,35.75,0.0,0.0,0.0
0.55,0.6000000000000001,0.6500000000000001,0.7,16.675,80.505,69.75,92.5,11.95,10.05,12.325000000000001,100.0,99.3575,90.5,0.0,0.0,28.0,0.0,0.0,0.0
0.7000000000000001,0.6000000000000001,0.6500000000000001,0.75,15.45,83.3,2.75,0.0,11.575,11.35,11.9,100.0,97.125,92.285,0.0,34.5,1.5,0.0,0.0,0.0
0.55,0.5,0.65,0.75,13.625,88.775,0.0,0.0,11.2,12.5,10.8,100.0,92.3925,93.71000000000001,0.0,81.0,0.0,0.0,0.0,0.0
0.55,0.5,0.65,0.7,12.899999999999999,94.83500000000001,0.0,0.0,10.7,13.65,9.95,99.9,86.84,94.315,0.0,161.25,0.0,0.0,3.5,0.0
0.6000000000000001,0.6000000000000001,0.7,0.6000000000000001,12.4,98.07,0.0,0.0,10.2,15.525,9.2,99.375,79.985,94.3175,0.0,218.0,0.0,0.0,31.75,0.0
0.6500000000000001,0.6500000000000001,0.7000000000000001,0.55,12.2,99.345,0.0,0.0,9.7,16.775,8.899999999999999,99.91749999999999,76.425,94.515,0.0,266.25,0.0,0.0,28.75,0.0
0.6000000000000001,0.6500000000000001,0.7000000000000001,0.5,11.95,100.0,0.0,0.0,10.05,16.8,8.325,99.3575,75.20750000000001,95.1225,0.0,248.25,0.0,0.0,14.0,0.0
0.6000000000000001,0.6500000000000001,0.7000000000000001,0.5,11.575,100.0,0.0,0.0,11.35,16.875,7.75,97.125,75.99249999999999,95.19,34.5,258.25,0.0,0.0,15.0,0.0
0.5,0.65,0.7000000000000001,0.55,11.2,100.0,0.0,0.0,12.5,15.925,7.300000000000001,92.3925,79.875,94.845,81.0,178.5,0.0,0.0,5.5,0.0
0.5,0.65,0.7500000000000001,0.55,10.7,99.9,0.0,0.0,13.65,14.95,6.825,86.84,83.21249999999999,94.4425,161.25,94.75,0.0,3.5,0.0,0.0
0.6000000000000001,0.7,0.75,0.6000000000000001,10.2,99.375,0.0,0.0,15.525,14.125,6.525,79.985,85.78,94.375,218.0,67.75,0.0,31.75,0.0,0.0
0.6500000000000001,0.7000000000000001,0.7,0.55,9.7,99.91749999999999,0.0,0.0,16.775,13.225,6.4,76.425,88.2875,93.615,266.25,35.75,0.0,28.75,0.0,0.0
0.6500000000000001,0.7000000000000001,0.7,0.55,10.05,99.3575,0.0,0.0,16.8,12.325000000000001,6.575000000000001,75.20750000000001,90.5,92.7,248.25,28.0,1.0,14.0,0.0,0.0
0.6500000000000001,0.7000000000000001,0.75,0.65,11.35,97.125,34.5,0.0,16.875,11.9,7.2250000000000005,75.99249999999999,92.285,88.0225,258.25,1.5,29.25,15.0,0.0,0.0
0.65,0.7000000000000001,0.75,0.7,12.5,92.3925,81.0,0.0,15.925,10.8,7.75,79.875,93.71000000000001,84.2175,178.5,0.0,61.75,5.5,0.0,0.0
0.65,0.7500000000000001,0.7,0.75,13.65,86.84,161.25,3.5,14.95,9.95,8.3,83.21249999999999,94.315,81.02000000000001,94.75,0.0,95.0,0.0,0.0,0.75
0.7,0.75,0.6000000000000001,0.75,15.525,79.985,218.0,31.75,14.125,9.2,8.95,85.78,94.3175,76.4175,67.75,0.0,151.25,0.0,0.0,5.0
0.7000000000000001,0.7,0.55,0.7,16.775,76.425,266.25,28.75,13.225,8.899999999999999,9.600000000000001,88.2875,94.515,73.18,35.75,0.0,175.75,0.0,0.0,10.25
0.7000000000000001,0.7,0.5,0.7,16.8,75.20750000000001,248.25,14.0,12.325000000000001,8.325,10.2,90.5,95.1225,72.13250000000001,28.0,0.0,202.5,0.0,0.0,8.0
0.7000000000000001,0.75,0.5,0.65,16.875,75.99249999999999,258.25,15.0,11.9,7.75,10.674999999999999,92.285,95.19,72.095,1.5,0.0,140.25,0.0,0.0,2.5
0.7000000000000001,0.75,0.55,0.6,15.925,79.875,178.5,5.5,10.8,7.300000000000001,10.85,93.71000000000001,94.845,74.405,0.0,0.0,104.75,0.0,0.0,0.0
0.7500000000000001,0.7,0.55,0.6,14.95,83.21249999999999,94.75,0.0,9.95,6.825,10.725,94.315,94.4425,77.50999999999999,0.0,0.0,102.25,0.0,0.0,0.0
0.75,0.6000000000000001,0.6000000000000001,0.6,14.125,85.78,67.75,0.0,9.2,6.525,10.475,94.3175,94.375,81.31,0.0,0.0,54.25,0.0,0.0,0.0
0.7,0.55,0.55,0.5,13.225,88.2875,35.75,0.0,8.899999999999999,6.4,10.05,94.515,93.615,86.63499999999999,0.0,0.0,40.75,0.0,0.0,0.0
0.7,0.5,0.55,0.45000000000000007,12.325000000000001,90.5,28.0,0.0,8.325,6.575000000000001,9.399999999999999,95.1225,92.7,91.985,0.0,1.0,28.0,0.0,0.0,0.0
0.75,0.5,0.65,0.45000000000000007,11.9,92.285,1.5,0.0,7.75,7.2250000000000005,8.899999999999999,95.19,88.0225,95.305,0.0,29.25,2.25,0.0,0.0,0.0
0.75,0.55,0.7,0.525,10.8,93.71000000000001,0.0,0.0,7.300000000000001,7.75,8.125,94.845,84.2175,96.83500000000001,0.0,61.75,0.0,0.0,0.0,0.0
0.7,0.55,0.75,0.6000000000000001,9.95,94.315,0.0,0.0,6.825,8.3,7.65,94.4425,81.02000000000001,97.87,0.0,95.0,0.0,0.0,0.75,0.0
0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,9.2,94.3175,0.0,0.0,6.525,8.95,7.2,94.375,76.4175,98.83500000000001,0.0,151.25,0.0,0.0,5.0,0.0
0.55,0.55,0.7,0.6000000000000001,8.899999999999999,94.515,0.0,0.0,6.4,9.600000000000001,6.8500000000000005,93.615,73.18,99.355,0.0,175.75,0.0,0.0,10.25,0.0
0.5,0.55,0.7,0.6000000000000001,8.325,95.1225,0.0,0.0,6.575000000000001,10.2,6.550000000000001,92.7,72.13250000000001,99.705,1.0,202.5,0.0,0.0,8.0,0.0
0.5,0.65,0.65,0.55,7.75,95.19,0.0,0.0,7.2250000000000005,10.674999999999999,6.1,88.0225,72.095,99.75999999999999,29.25,140.25,0.0,0.0,2.5,0.0
0.55,0.7,0.6,0.65,7.300000000000001,94.845,0.0,0.0,7.75,10.85,5.800000000000001,84.2175,74.405,99.475,61.75,104.75,0.0,0.0,0.0,0.0
0.55,0.75,0.6,0.6500000000000001,6.825,94.4425,0.0,0.0,8.3,10.725,5.425000000000001,81.02000000000001,77.50999999999999,98.9375,95.0,102.25,0.0,0.75,0.0,0.0
0.6000000000000001,0.75,0.6,0.6500000000000001,6.525,94.375,0.0,0.0,8.95,10.475,5.45,76.4175,81.31,99.63,151.25,54.25,0.0,5.0,0.0,0.0
0.55,0.7,0.5,0.75,6.4,93.615,0.0,0.0,9.600000000000001,10.05,5.5,73.18,86.63499999999999,100.0,175.75,40.75,0.0,10.25,0.0,0.0
0.55,0.7,0.45000000000000007,0.5,6.575000000000001,92.7,1.0,0.0,10.2,9.399999999999999,5.7250000000000005,72.13250000000001,91.985,98.7,202.5,28.0,6.5,8.0,0.0,46.75
0.65,0.65,0.45000000000000007,0.35,7.2250000000000005,88.0225,29.25,0.0,10.674999999999999,8.899999999999999,6.925,72.095,95.305,90.0075,140.25,2.25,51.0,2.5,0.0,507.25
0.7,0.6,0.525,0.35,7.75,84.2175,61.75,0.0,10.85,8.125,8.625,74.405,96.83500000000001,79.0775,104.75,0.0,90.75,0.0,0.0,477.5
0.75,0.6,0.6000000000000001,0.35,8.3,81.02000000000001,95.0,0.75,10.725,7.65,10.975000000000001,77.50999999999999,97.87,64.19749999999999,102.25,0.0,166.75,0.0,0.0,409.0
0.75,0.6,0.6000000000000001,0.4,8.95,76.4175,151.25,5.0,10.475,7.2,12.8,81.31,98.83500000000001,56.917500000000004,54.25,0.0,271.0,0.0,0.0,283.0
0.7,0.5,0.6000000000000001,0.4,9.600000000000001,73.18,175.75,10.25,10.05,6.8500000000000005,14.125,86.63499999999999,99.355,52.834999999999994,40.75,0.0,275.0,0.0,0.0,434.25
0.7,0.45000000000000007,0.6000000000000001,0.3,10.2,72.13250000000001,202.5,8.0,9.399999999999999,6.550000000000001,15.25,91.985,99.705,50.400000000000006,28.0,0.0,225.5,0.0,0.0,479.25
0.65,0.45000000000000007,0.55,0.225,10.674999999999999,72.095,140.25,2.5,8.899999999999999,6.1,16.0,95.305,99.75999999999999,49.42,2.25,0.0,123.75,0.0,0.0,606.0
0.6,0.525,0.65,0.275,10.85,74.405,104.75,0.0,8.125,5.800000000000001,16.3,96.83500000000001,99.475,48.7225,0.0,0.0,104.25,0.0,0.0,906.5
0.6,0.6000000000000001,0.6500000000000001,0.4,10.725,77.50999999999999,102.25,0.0,7.65,5.425000000000001,16.15,97.87,98.9375,48.980000000000004,0.0,0.0,93.25,0.0,0.0,882.25
0.6,0.6000000000000001,0.6500000000000001,0.45,10.475,81.31,54.25,0.0,7.2,5.45,15.75,98.83500000000001,99.63,51.0775,0.0,0.0,87.5,0.0,0.0,818.25
0.5,0.6000000000000001,0.75,0.375,10.05,86.63499999999999,40.75,0.0,6.8500000000000005,5.5,14.85,99.355,100.0,57.2375,0.0,0.0,73.5,0.0,0.0,711.25
0.45000000000000007,0.6000000000000001,0.5,0.4,9.399999999999999,91.985,28.0,0.0,6.550000000000001,5.7250000000000005,12.925,99.705,98.7,70.235,0.0,6.5,51.5,0.0,46.75,542.25
0.45000000000000007,0.55,0.35,0.5,8.899999999999999,95.305,2.25,0.0,6.1,6.925,10.850000000000001,99.75999999999999,90.0075,77.005,0.0,51.0,6.5,0.0,507.25,23.75
0.525,0.65,0.35,0.75,8.125,96.83500000000001,0.0,0.0,5.800000000000001,8.625,8.55,99.475,79.0775,84.0425,0.0,90.75,0.0,0.0,477.5,0.0
0.6000000000000001,0.6500000000000001,0.35,0.75,7.65,97.87,0.0,0.0,5.425000000000001,10.975000000000001,7.75,98.9375,64.19749999999999,85.86500000000001,0.0,166.75,0.0,0.0,409.0,0.0
0.6000000000000001,0.6500000000000001,0.4,0.75,7.2,98.83500000000001,0.0,0.0,5.45,12.8,7.15,99.63,56.917500000000004,86.6975,0.0,271.0,0.0,0.0,283.0,0.0
0.6000000000000001,0.75,0.4,0.6500000000000001,6.8500000000000005,99.355,0.0,0.0,5.5,14.125,6.950000000000001,100.0,52.834999999999994,85.825,0.0,275.0,0.0,0.0,434.25,0.0
0.6000000000000001,0.5,0.3,0.6000000000000001,6.550000000000001,99.705,0.0,0.0,5.7250000000000005,15.25,6.675000000000001,98.7,50.400000000000006,84.83000000000001,6.5,225.5,0.0,46.75,479.25,0.0
0.55,0.35,0.225,0.6000000000000001,6.1,99.75999999999999,0.0,0.0,6.925,16.0,6.35,90.0075,49.42,87.2025,51.0,123.75,0.0,507.25,606.0,0.0
0.65,0.35,0.275,0.6500000000000001,5.800000000000001,99.475,0.0,0.0,8.625,16.3,6.025,79.0775,48.7225,92.39,90.75,104.25,0.0,477.5,906.5,0.0
0.6500000000000001,0.35,0.4,0.6250000000000001,5.425000000000001,98.9375,0.0,0.0,10.975000000000001,16.15,5.075,64.19749999999999,48.980000000000004,93.985,166.75,93.25,0.0,409.0,882.25,0.0
0.6500000000000001,0.4,0.45,0.6000000000000001,5.45,99.63,0.0,0.0,12.8,15.75,4.6000000000000005,56.917500000000004,51.0775,94.7325,271.0,87.5,0.0,283.0,818.25,0.0
0.75,0.4,0.375,0.6000000000000001,5.5,100.0,0.0,0.0,14.125,14.85,4.7,52.834999999999994,57.2375,94.5675,275.0,73.5,0.0,434.25,711.25,0.0
0.5,0.3,0.4,0.4,5.7250000000000005,98.7,6.5,46.75,15.25,12.925,5.5,50.400000000000006,70.235,92.26,225.5,51.5,5.25,479.25,542.25,10.5
0.35,0.225,0.5,0.25,6.925,90.0075,51.0,507.25,16.0,10.850000000000001,7.775,49.42,77.005,83.66999999999999,123.75,6.5,61.0,606.0,23.75,371.0
0.35,0.275,0.75,0.25,8.625,79.0775,90.75,477.5,16.3,8.55,10.4,48.7225,84.0425,71.4425,104.25,0.0,95.5,906.5,0.0,642.0
0.35,0.4,0.75,0.32499999999999996,10.975000000000001,64.19749999999999,166.75,409.0,16.15,7.75,13.274999999999999,48.980000000000004,85.86500000000001,59.53,93.25,0.0,112.0,882.25,0.0,767.0
0.4,0.45,0.75,0.35,12.8,56.917500000000004,271.0,283.0,15.75,7.15,15.6,51.0775,86.6975,51.515,87.5,0.0,134.0,818.25,0.0,824.75
0.4,0.375,0.6500000000000001,0.4,14.125,52.834999999999994,275.0,434.25,14.85,6.950000000000001,17.05,57.2375,85.825,46.6425,73.5,0.0,127.0,711.25,0.0,881.75
0.3,0.4,0.6000000000000001,0.55,15.25,50.400000000000006,225.5,479.25,12.925,6.675000000000001,17.700000000000003,70.235,84.83000000000001,45.3925,51.5,0.0,265.75,542.25,0.0,445.0
0.225,0.5,0.6000000000000001,0.55,16.0,49.42,123.75,606.0,10.850000000000001,6.35,17.675,77.005,87.2025,46.4375,6.5,0.0,332.0,23.75,0.0,248.5
0.275,0.75,0.6500000000000001,0.55,16.3,48.7225,104.25,906.5,8.55,6.025,17.225,84.0425,92.39,48.6,0.0,0.0,155.25,0.0,0.0,279.75
0.4,0.75,0.6250000000000001,0.55,16.15,48.980000000000004,93.25,882.25,7.75,5.075,16.425000000000004,85.86500000000001,93.985,52.0325,0.0,0.0,123.75,0.0,0.0,419.75
0.45,0.75,0.6000000000000001,0.45,15.75,51.0775,87.5,818.25,7.15,4.6000000000000005,15.600000000000001,86.6975,94.7325,58.0775,0.0,0.0,119.0,0.0,0.0,204.0
0.375,0.6500000000000001,0.6000000000000001,0.45,14.85,57.2375,73.5,711.25,6.950000000000001,4.7,14.375,85.825,94.5675,68.9575,0.0,0.0,109.0,0.0,0.0,203.25
0.4,0.6000000000000001,0.4,0.375,12.925,70.235,51.5,542.25,6.675000000000001,5.5,12.175,84.83000000000001,92.26,84.7225,0.0,5.25,63.5,0.0,10.5,64.0
0.5,0.6000000000000001,0.25,0.45,10.850000000000001,77.005,6.5,23.75,6.35,7.775,10.65,87.2025,83.66999999999999,87.38,0.0,61.0,3.25,0.0,371.0,0.0
0.75,0.6500000000000001,0.25,0.45,8.55,84.0425,0.0,0.0,6.025,10.4,9.225,92.39,71.4425,93.96000000000001,0.0,95.5,0.0,0.0,642.0,0.0
0.75,0.6250000000000001,0.32499999999999996,0.5,7.75,85.86500000000001,0.0,0.0,5.075,13.274999999999999,8.875,93.985,59.53,95.9,0.0,112.0,0.0,0.0,767.0,0.0
0.75,0.6000000000000001,0.35,0.55,7.15,86.6975,0.0,0.0,4.6000000000000005,15.6,8.7,94.7325,51.515,96.53,0.0,134.0,0.0,0.0,824.75,0.0
0.6500000000000001,0.6000000000000001,0.4,0.625,6.950000000000001,85.825,0.0,0.0,4.7,17.05,8.525,94.5675,46.6425,96.71000000000001,0.0,127.0,0.0,0.0,881.75,0.0
0.6000000000000001,0.4,0.55,0.65,6.675000000000001,84.83000000000001,0.0,0.0,5.5,17.700000000000003,8.375,92.26,45.3925,96.06,5.25,265.75,0.0,10.5,445.0,0.0
0.6000000000000001,0.25,0.55,0.6000000000000001,6.35,87.2025,0.0,0.0,7.775,17.675,8.05,83.66999999999999,46.4375,95.795,61.0,332.0,0.0,371.0,248.5,0.0
0.6500000000000001,0.25,0.55,0.5,6.025,92.39,0.0,0.0,10.4,17.225,7.95,71.4425,48.6,97.38,95.5,155.25,0.0,642.0,279.75,0.0
0.6250000000000001,0.32499999999999996,0.55,0.47500000000000003,5.075,93.985,0.0,0.0,13.274999999999999,16.425000000000004,7.75,59.53,52.0325,99.58500000000001,112.0,123.75,0.0,767.0,419.75,0.0
0.6000000000000001,0.35,0.45,0.5,4.6000000000000005,94.7325,0.0,0.0,15.6,15.600000000000001,7.55,51.515,58.0775,99.71000000000001,134.0,119.0,0.0,824.75,204.0,0.0
0.6000000000000001,0.4,0.45,0.5,4.7,94.5675,0.0,0.0,17.05,14.375,7.35,46.6425,68.9575,99.01249999999999,127.0,109.0,0.0,881.75,203.25,0.0
0.4,0.55,0.375,0.55,5.5,92.26,5.25,10.5,17.700000000000003,12.175,7.45,45.3925,84.7225,98.46249999999999,265.75,63.5,3.5,445.0,64.0,0.0
0.25,0.55,0.45,0.45,7.775,83.66999999999999,61.0,371.0,17.675,10.65,7.925000000000001,46.4375,87.38,97.1875,332.0,3.25,28.25,248.5,0.0,0.0
0.25,0.55,0.45,0.35,10.4,71.4425,95.5,642.0,17.225,9.225,8.2,48.6,93.96000000000001,95.17250000000001,155.25,0.0,63.0,279.75,0.0,0.0
0.32499999999999996,0.55,0.5,0.35,13.274999999999999,59.53,112.0,767.0,16.425000000000004,8.875,8.525,52.0325,95.9,92.29249999999999,123.75,0.0,126.25,419.75,0.0,0.0
0.35,0.45,0.55,0.4,15.6,51.515,134.0,824.75,15.600000000000001,8.7,8.75,58.0775,96.53,89.0275,119.0,0.0,139.5,204.0,0.0,0.0
0.4,0.45,0.625,0.5,17.05,46.6425,127.0,881.75,14.375,8.525,8.875,68.9575,96.71000000000001,86.3725,109.0,0.0,95.0,203.25,0.0,0.0
0.55,0.375,0.65,0.55,17.700000000000003,45.3925,265.75,445.0,12.175,8.375,8.95,84.7225,96.06,85.1,63.5,0.0,88.25,64.0,0.0,0.0
0.55,0.45,0.6000000000000001,0.6000000000000001,17.675,46.4375,332.0,248.5,10.65,8.05,8.95,87.38,95.795,84.135,3.25,0.0,85.5,0.0,0.0,0.0
0.55,0.45,0.5,0.6500000000000001,17.225,48.6,155.25,279.75,9.225,7.95,8.7,93.96000000000001,97.38,84.54,0.0,0.0,87.25,0.0,0.0,0.0
0.55,0.5,0.47500000000000003,0.7000000000000001,16.425000000000004,52.0325,123.75,419.75,8.875,7.75,8.225000000000001,95.9,99.58500000000001,85.7775,0.0,0.0,78.0,0.0,0.0,0.0
0.45,0.55,0.5,0.75,15.600000000000001,58.0775,119.0,204.0,8.7,7.55,7.25,96.53,99.71000000000001,88.17500000000001,0.0,0.0,48.75,0.0,0.0,0.0
0.45,0.625,0.5,0.7000000000000001,14.375,68.9575,109.0,203.25,8.525,7.35,6.175000000000001,96.71000000000001,99.01249999999999,90.7425,0.0,0.0,16.25,0.0,0.0,0.0
0.375,0.65,0.55,0.475,12.175,84.7225,63.5,64.0,8.375,7.45,5.300000000000001,96.06,98.46249999999999,93.6375,0.0,3.5,24.5,0.0,0.0,0.0
0.45,0.6000000000000001,0.45,0.30000000000000004,10.65,87.38,3.25,0.0,8.05,7.925000000000001,4.700000000000001,95.795,97.1875,95.33,0.0,28.25,4.0,0.0,0.0,0.0
0.45,0.5,0.35,0.55,9.225,93.96000000000001,0.0,0.0,7.95,8.2,3.4250000000000003,97.38,95.17250000000001,95.66,0.0,63.0,0.0,0.0,0.0,0.0
0.5,0.47500000000000003,0.35,0.6000000000000001,8.875,95.9,0.0,0.0,7.75,8.525,2.7,99.58500000000001,92.29249999999999,96.30499999999999,0.0,126.25,0.0,0.0,0.0,0.0
0.55,0.5,0.4,0.6000000000000001,8.7,96.53,0.0,0.0,7.55,8.75,2.125,99.71000000000001,89.0275,97.08000000000001,0.0,139.5,0.0,0.0,0.0,0.0
0.625,0.5,0.5,0.6000000000000001,8.525,96.71000000000001,0.0,0.0,7.35,8.875,1.85,99.01249999999999,86.3725,97.59,0.0,95.0,0.0,0.0,0.0,0.0
0.65,0.55,0.55,0.6000000000000001,8.375,96.06,0.0,0.0,7.45,8.95,1.875,98.46249999999999,85.1,97.8825,3.5,88.25,0.0,0.0,0.0,0.0
0.6000000000000001,0.45,0.6000000000000001,0.6000000000000001,8.05,95.795,0.0,0.0,7.925000000000001,8.95,2.0500000000000003,97.1875,84.135,97.52,28.25,85.5,0.0,0.0,0.0,0.0
0.5,0.35,0.6500000000000001,0.6500000000000001,7.95,97.38,0.0,0.0,8.2,8.7,2.0,95.17250000000001,84.54,97.485,63.0,87.25,0.0,0.0,0.0,0.0
0.47500000000000003,0.35,0.7000000000000001,0.6500000000000001,7.75,99.58500000000001,0.0,0.0,8.525,8.225000000000001,1.9500000000000002,92.29249999999999,85.7775,97.49000000000001,126.25,78.0,0.0,0.0,0.0,0.0
0.5,0.4,0.75,0.7000000000000001,7.55,99.71000000000001,0.0,0.0,8.75,7.25,1.9000000000000001,89.0275,88.17500000000001,97.76499999999999,139.5,48.75,0.0,0.0,0.0,0.0
0.5,0.5,0.7000000000000001,0.7000000000000001,7.35,99.01249999999999,0.0,0.0,8.875,6.175000000000001,1.85,86.3725,90.7425,98.13,95.0,16.25,0.0,0.0,0.0,0.0
0.55,0.55,0.475,0.7000000000000001,7.45,98.46249999999999,3.5,0.0,8.95,5.300000000000001,2.125,85.1,93.6375,97.05,88.25,24.5,8.0,0.0,0.0,0.0
0.45,0.6000000000000001,0.30000000000000004,0.75,7.925000000000001,97.1875,28.25,0.0,8.95,4.700000000000001,2.6250000000000004,84.135,95.33,94.62,85.5,4.0,42.25,0.0,0.0,0.0
0.35,0.6500000000000001,0.55,0.8,8.2,95.17250000000001,63.0,0.0,8.7,3.4250000000000003,3.25,84.54,95.66,90.885,87.25,0.0,98.5,0.0,0.0,14.25
0.35,0.7000000000000001,0.6000000000000001,0.775,8.525,92.29249999999999,126.25,0.0,8.225000000000001,2.7,3.975,85.7775,96.30499999999999,85.72,78.0,0.0,112.75,0.0,0.0,6.75
0.4,0.75,0.6000000000000001,0.7000000000000001,8.75,89.0275,139.5,0.0,7.25,2.125,4.575,88.17500000000001,97.08000000000001,81.48,48.75,0.0,204.5,0.0,0.0,10.5
0.5,0.7000000000000001,0.6000000000000001,0.7000000000000001,8.875,86.3725,95.0,0.0,6.175000000000001,1.85,5.1000000000000005,90.7425,97.59,77.1675,16.25,0.0,233.25,0.0,0.0,13.75
0.55,0.475,0.6000000000000001,0.7000000000000001,8.95,85.1,88.25,0.0,5.300000000000001,1.875,5.475,93.6375,97.8825,73.745,24.5,0.0,238.25,0.0,0.0,11.75
0.6000000000000001,0.30000000000000004,0.6000000000000001,0.7000000000000001,8.95,84.135,85.5,0.0,4.700000000000001,2.0500000000000003,5.8500000000000005,95.33,97.52,71.94999999999999,4.0,0.0,262.0,0.0,0.0,15.0
0.6500000000000001,0.55,0.6500000000000001,0.7000000000000001,8.7,84.54,87.25,0.0,3.4250000000000003,2.0,6.050000000000001,95.66,97.485,72.8075,0.0,0.0,236.5,0.0,0.0,12.25
0.7000000000000001,0.6000000000000001,0.6500000000000001,0.7000000000000001,8.225000000000001,85.7775,78.0,0.0,2.7,1.9500000000000002,5.975,96.30499999999999,97.49000000000001,75.6425,0.0,0.0,206.25,0.0,0.0,9.25
0.75,0.6000000000000001,0.7000000000000001,0.7000000000000001,7.25,88.17500000000001,48.75,0.0,2.125,1.9000000000000001,5.625,97.08000000000001,97.76499999999999,79.0475,0.0,0.0,141.75,0.0,0.0,1.5
0.7000000000000001,0.6000000000000001,0.7000000000000001,0.65,6.175000000000001,90.7425,16.25,0.0,1.85,1.85,4.95,97.59,98.13,82.16,0.0,0.0,89.75,0.0,0.0,0.0
0.475,0.6000000000000001,0.7000000000000001,0.55,5.300000000000001,93.6375,24.5,0.0,1.875,2.125,4.225,97.8825,97.05,88.235,0.0,8.0,28.5,0.0,0.0,0.0
